system:index,0_cover_000_01,0_cover_01,10_cover_090_03,11_cover_135_03,12_cover_180_03,13_cover_225_03,14_cover_270_03,15_cover_315_03,16_cover_000_05,17_cover_045_05,18_cover_090_05,19_cover_135_05,1_cover_03,1_cover_045_01,20_cover_180_05,21_cover_225_05,22_cover_270_05,23_cover_315_05,24_cover_000_10,25_cover_045_10,26_cover_090_10,27_cover_135_10,28_cover_180_10,29_cover_225_10,2_cover_05,2_cover_090_01,30_cover_270_10,31_cover_315_10,32_cover_000_30,33_cover_045_30,34_cover_090_30,35_cover_135_30,36_cover_180_30,37_cover_225_30,38_cover_270_30,39_cover_315_30,3_cover_10,3_cover_135_01,40_cover_000_50,41_cover_045_50,42_cover_090_50,43_cover_135_50,44_cover_180_50,45_cover_225_50,46_cover_270_50,47_cover_315_50,48_cover_000_100,49_cover_045_100,4_cover_180_01,4_cover_30,50_cover_090_100,51_cover_135_100,52_cover_180_100,53_cover_225_100,54_cover_270_100,55_cover_315_100,5_cover_225_01,5_cover_50,6_cover_100,6_cover_270_01,7_cover_315_01,8_cover_000_03,9_cover_045_03,aspect,b0,b10,b100,b200,b30,b60,ba2023,ca2023,ca2024,elevation,hillshade,idaliaMSW,mTPI,qmd2023,severity,slope,topoDiversity,tpi001,tpi003,tpi009,tpi027,tpi081,windSpeedClass,.geo
000000000000000005be_0_0_0_0_0_0,0.0,0.2,1.0,1.0,0.5,0.0,0.0,0.0,0.4444444444444444,0.18181818181818182,0.7777777777777778,1.0,0.3103448275862069,0.0,0.4,0.09090909090909091,0.1111111111111111,0.2727272727272727,0.8421052631578947,0.7073170731707317,0.8157894736842105,1.0,0.6153846153846154,0.1951219512195122,0.4074074074074074,1.0,0.15789473684210525,0.34146341463414637,0.8857142857142857,0.923943661971831,0.9028571428571428,0.9492957746478873,0.9088319088319088,0.571830985915493,0.45714285714285713,0.5380281690140845,0.583596214511041,0.0,0.7306122448979592,0.9602446483180428,0.960204081632653,0.7431192660550459,0.8807339449541285,0.6788990825688074,0.5673469387755102,0.5555555555555556,0.8634046890927625,0.9600508905852417,0.0,0.7671038638780574,0.8532110091743119,0.8094147582697201,0.6537579617834395,0.5610687022900763,0.5889398572884812,0.8173027989821883,0.0,0.7595920968769917,0.7634083458000446,0.0,0.0,0.0,0.0,270,88,88,85,83,85,85,10.067928,0.5366482,0.59556913,45,184,28.741888,-0.1663433684336951,41.61335,0,1,0.035108957,0.6000000000000014,0.8275862068965552,0.3320158102766797,-1.371341197029274,-1.2199776623124379,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.34702421387229,31.173246337257655]}"
000000000000000005bf_0_0_0_0_0_0,0.0,0.4,1.0,0.75,0.25,0.0,0.0,0.0,0.1111111111111111,0.45454545454545453,0.4444444444444444,0.45454545454545453,0.3103448275862069,0.0,0.7,0.5454545454545454,0.2222222222222222,0.09090909090909091,0.23684210526315788,0.3170731707317073,0.10526315789473684,0.21951219512195122,0.6410256410256411,0.6829268292682927,0.38271604938271603,1.0,0.6052631578947368,0.6097560975609756,0.6628571428571428,0.7943661971830986,0.68,0.7549295774647887,0.7692307692307693,0.6253521126760564,0.5657142857142857,0.5267605633802817,0.42902208201892744,0.0,0.6275510204081632,0.8389398572884812,0.8459183673469388,0.8634046890927625,0.799184505606524,0.5800203873598369,0.6612244897959184,0.5188583078491336,0.8606014271151886,0.9211195928753181,0.5,0.6724565756823822,0.8983180428134556,0.7806615776081425,0.6239490445859872,0.5837150127226464,0.7262996941896025,0.7951653944020356,0.0,0.7168897386870619,0.7737212337269631,0.0,0.0,0.3333333333333333,0.25,0,88,88,84,82,86,87,10.303558,0.5661181,0.5967214,46,180,28.741888,0.1762766821643879,49.26672,0,1,0.03463958,0.20000000000000284,0.44827586206896797,0.6245059288537576,-0.11664482306684221,-0.27475355703394655,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.35106663265083,31.173246337257655]}"
000000000000000005c0_0_0_0_0_0_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.07894736842105263,0.0975609756097561,0.02631578947368421,0.04878048780487805,0.05128205128205128,0.04878048780487805,0.024691358024691357,0.0,0.05263157894736842,0.07317073170731707,0.5114285714285715,0.2,0.2057142857142857,0.43380281690140843,0.3190883190883191,0.23943661971830985,0.5028571428571429,0.428169014084507,0.05993690851735016,0.0,0.7,0.31906218144750254,0.36428571428571427,0.24770642201834864,0.32823649337410804,0.4169215086646279,0.5795918367346938,0.6156982670744139,0.7084607543323139,0.4821882951653944,0.0,0.3548387096774194,0.40214067278287463,0.35877862595419846,0.31745222929936306,0.3933842239185751,0.7912844036697247,0.6798982188295165,0.0,0.4463989802421925,0.5166629531782156,0.0,0.0,0.0,0.0,229,84,84,72,70,78,71,3.4628618,0.28451115,0.40741843,48,184,28.741888,1.1425596907499398,26.413351,0,1,0.037747987,0.0,0.48275862068965836,1.3794466403162033,1.9667977282656182,1.8837954644782187,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.41358937642555,31.227414748890062]}"
000000000000000005c1_0_0_0_0_0_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.3333333333333333,0.36363636363636365,0.0,0.0,0.1,0.18181818181818182,0.0,0.0,0.2894736842105263,0.4146341463414634,0.6578947368421053,0.8048780487804879,0.7692307692307693,0.7804878048780488,0.13580246913580246,0.0,0.5789473684210527,0.2926829268292683,0.5228571428571429,0.5183098591549296,0.8114285714285714,0.8394366197183099,0.8974358974358975,0.8760563380281691,0.5142857142857142,0.5521126760563381,0.5741324921135647,0.0,0.813265306122449,0.49949031600407745,0.5193877551020408,0.7594291539245668,0.6136595310907238,0.8562691131498471,0.7642857142857142,0.7614678899082569,0.8560142711518859,0.5114503816793893,0.0,0.6915987238567883,0.5158002038735984,0.7536895674300255,0.45019108280254777,0.910941475826972,0.8804791029561672,0.9104325699745547,0.0,0.6984066284257489,0.7236527994397938,0.0,0.0,0.0,0.0,270,81,81,73,69,76,74,12.502853,0.58712363,0.5859769,49,187,28.741888,1.4453431892975943,57.818054,0.0019531384830918652,2,0.046709858,0.3999999999999986,1.6896551724137936,1.640316205533594,1.8173875054608999,1.679357063079685,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.48446645234257,31.256520164095534]}"
000000000000000005c3_0_0_0_0_0_0,0.0,0.4,0.0,1.0,1.0,0.5,0.0,0.0,0.1111111111111111,0.2727272727272727,0.4444444444444444,1.0,0.3448275862068966,0.0,1.0,0.36363636363636365,0.0,0.18181818181818182,0.15789473684210525,0.2926829268292683,0.23684210526315788,0.5121951219512195,0.3076923076923077,0.24390243902439024,0.43209876543209874,0.0,0.4473684210526316,0.5365853658536586,0.3942857142857143,0.6169014084507042,0.28,0.5464788732394367,0.4672364672364672,0.447887323943662,0.3457142857142857,0.5154929577464789,0.3438485804416404,0.0,0.49387755102040815,0.382262996941896,0.7244897959183674,0.800203873598369,0.7319062181447502,0.4750254841997961,0.37755102040816324,0.4597349643221203,0.468144750254842,0.5826972010178118,1.0,0.4523218716767104,0.8323139653414883,0.916793893129771,0.8853503184713376,0.5096692111959288,0.3264525993883792,0.46361323155216283,0.0,0.555640535372849,0.6231339720533469,0.0,0.0,0.0,0.0,180,80,79,70,65,76,73,11.383243,0.5607793,0.58050174,44,180,28.741888,0.16573829612432006,50.770035,0,2,0.061272323,-1.2000000000000028,-2.3103448275862064,-1.1581027667984216,1.3018785495849698,4.195260525421261,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.38637042331673,31.28158316052247]}"
000000000000000005c5_0_0_0_0_0_0,0.0,0.0,0.3333333333333333,0.5,0.25,0.5,0.0,0.0,0.3333333333333333,0.2727272727272727,0.3333333333333333,0.8181818181818182,0.20689655172413793,0.0,0.5,0.5454545454545454,0.0,0.0,0.2894736842105263,0.24390243902439024,0.5,0.7073170731707317,0.23076923076923078,0.1951219512195122,0.35802469135802467,0.0,0.3684210526315789,0.0975609756097561,0.3742857142857143,0.5802816901408451,0.5057142857142857,0.7183098591549296,0.18233618233618235,0.061971830985915494,0.6628571428571428,0.30704225352112674,0.3280757097791798,0.0,0.5408163265306123,0.43017329255861364,0.560204081632653,0.5402650356778798,0.3343527013251784,0.12640163098878696,0.6806122448979591,0.6839959225280327,0.5392456676860347,0.49745547073791346,0.0,0.423963133640553,0.5175840978593272,0.5748091603053435,0.2626751592356688,0.3424936386768448,0.6980122324159022,0.6119592875318066,0.0,0.48706182281708094,0.5055224878250628,0.0,0.0,0.0,0.0,218,83,82,71,70,79,75,5.4264336,0.40956685,0.42514315,45,187,28.741888,0.3837536597331891,33.24609,0,4,0.045866128,0.20000000000000284,1.1724137931034448,0.8260869565217419,0.316295325469639,-0.5960277764288833,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.40523504428323,31.2209468788444]}"
000000000000000005c7_0_0_0_0_0_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.5454545454545454,0.0,0.0,0.06896551724137931,0.0,0.0,0.0,0.1111111111111111,0.09090909090909091,0.39473684210526316,0.6829268292682927,0.5789473684210527,0.0975609756097561,0.0,0.04878048780487805,0.16049382716049382,0.0,0.02631578947368421,0.24390243902439024,0.3,0.7690140845070422,0.58,0.5690140845070423,0.396011396011396,0.12112676056338029,0.22,0.5746478873239437,0.2586750788643533,0.0,0.45510204081632655,0.5596330275229358,0.45510204081632655,0.4709480122324159,0.2945973496432212,0.23751274209989806,0.39387755102040817,0.7319062181447502,0.5583588175331294,0.5343511450381679,0.0,0.44168734491315137,0.4859836901121305,0.5720101781170484,0.24178343949044587,0.35470737913486006,0.6146788990825688,0.661323155216285,0.0,0.4498406628425749,0.5029124359423243,0.0,0.0,0.6666666666666666,0.0,0,83,83,74,70,80,75,2.5349221,0.16088246,0.28753403,44,180,28.741888,-0.4409180674507212,23.850431,0,5,0.049855974,-0.20000000000000284,-0.6206896551724128,0.8181818181818201,-0.6893840104849289,-1.5126984897780815,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.40523504428323,31.22310283552629]}"
000000000000000005c9_0_0_0_0_0_0,0.0,0.0,0.0,0.0,0.0,0.5,0.6666666666666666,0.25,0.0,0.09090909090909091,0.0,0.18181818181818182,0.1724137931034483,0.0,0.0,0.8181818181818182,0.6666666666666666,0.2727272727272727,0.23684210526315788,0.24390243902439024,0.10526315789473684,0.2926829268292683,0.3333333333333333,0.8048780487804879,0.25925925925925924,0.0,0.4473684210526316,0.3902439024390244,0.42857142857142855,0.4056338028169014,0.4142857142857143,0.5661971830985916,0.5925925925925926,0.6704225352112676,0.29714285714285715,0.49014084507042255,0.35962145110410093,0.0,0.4061224489795918,0.5310907237512742,0.5918367346938775,0.7686034658511722,0.7981651376146789,0.8063200815494393,0.4377551020408163,0.5891946992864424,0.4880224260958206,0.6155216284987277,0.0,0.4835164835164835,0.5570846075433231,0.832824427480916,0.728407643312102,0.8246819338422392,0.4248216106014271,0.42824427480916033,0.0,0.6161886551943914,0.6125027851163383,0.0,0.0,0.0,0.0,90,79,79,71,68,77,72,8.938231,0.5019958,0.3983508,42,177,28.741888,2.698794632121749,46.20924,0.20646586382575727,1,0.08780208,1.0,1.4827586206896584,1.430830039525695,4.392747924858014,5.187636575535379,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.34055634382663,31.241967456492798]}"
000000000000000005ca_0_0_0_0_0_0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.034482758620689655,0.0,0.7,0.18181818181818182,0.1111111111111111,0.0,0.0,0.04878048780487805,0.2894736842105263,0.43902439024390244,0.46153846153846156,0.36585365853658536,0.20987654320987653,0.0,0.05263157894736842,0.0,0.14285714285714285,0.04225352112676056,0.44,0.35774647887323946,0.3162393162393162,0.4084507042253521,0.4828571428571429,0.36338028169014086,0.2082018927444795,0.0,0.6234693877551021,0.2599388379204893,0.3948979591836735,0.18654434250764526,0.4016309887869521,0.3873598369011213,0.5510204081632653,0.5871559633027523,0.691131498470948,0.4590330788804071,0.0,0.31903580290677064,0.4100407747196738,0.3330788804071247,0.35821656050955414,0.39185750636132316,0.7436289500509684,0.6903307888040713,0.0,0.4239643084767368,0.5096285450552249,0.0,0.0,0.0,0.0,90,84,83,73,70,80,75,3.7675428,0.32415298,0.33837438,46,177,28.741888,0.013063310822516883,26.861244,0,1,0.036411826,0.20000000000000284,-0.3793103448275872,-0.20553359683794525,0.35561380515508745,0.09454669062302656,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.41358937642555,31.229301210986712]}"
000000000000000005cb_0_0_0_0_0_0,1.0,1.0,0.6666666666666666,0.0,0.5,0.75,0.6666666666666666,1.0,0.7777777777777778,0.8181818181818182,0.7777777777777778,0.09090909090909091,0.6896551724137931,0.0,0.4,0.5454545454545454,0.3333333333333333,0.45454545454545453,0.5,0.7804878048780488,0.7631578947368421,0.3170731707317073,0.5384615384615384,0.4146341463414634,0.5185185185185185,1.0,0.2631578947368421,0.6585365853658537,0.3142857142857143,0.22253521126760564,0.7942857142857143,0.8140845070422535,0.8831908831908832,0.6563380281690141,0.2885714285714286,0.6028169014084507,0.5299684542586751,0.0,0.40816326530612246,0.44036697247706424,0.8877551020408163,0.9215086646279307,0.8939857288481141,0.6493374108053007,0.463265306122449,0.4332313965341488,0.390927624872579,0.5926208651399492,1.0,0.5721375398794754,0.8955147808358818,0.8941475826972011,0.8252229299363057,0.6188295165394402,0.3315494393476045,0.3984732824427481,0.0,0.637221159974506,0.6184231467040138,1.0,0.0,1.0,1.0,0,81,81,75,72,79,74,12.926121,0.5761521,0.60524595,47,180,28.741888,2.270358562318421,51.332775,0,0,0.060811978,-0.3999999999999986,-1.1034482758620712,0.39130434782608603,4.893840104849282,7.570096634778807,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.38852637999861,31.287781535982894]}"
000000000000000005cc_0_0_0_0_0_0,0.0,0.4,1.0,0.75,0.5,0.75,0.0,0.0,0.0,0.0,0.5555555555555556,0.5454545454545454,0.3793103448275862,0.0,0.5,0.7272727272727273,0.1111111111111111,0.0,0.02631578947368421,0.0,0.34210526315789475,0.4878048780487805,0.358974358974359,0.5609756097560976,0.30864197530864196,1.0,0.10526315789473684,0.024390243902439025,0.15142857142857144,0.02535211267605634,0.44571428571428573,0.352112676056338,0.35327635327635326,0.3380281690140845,0.15428571428571428,0.1295774647887324,0.23974763406940064,0.0,0.5530612244897959,0.30784913353720694,0.4561224489795918,0.23139653414882771,0.3476044852191641,0.382262996941896,0.5622448979591836,0.5178389398572885,0.6827217125382263,0.46895674300254453,0.5,0.2435306628855016,0.44520897043832824,0.3519083969465649,0.3549044585987261,0.389058524173028,0.6829765545361876,0.6246819338422391,0.0,0.41975780752071384,0.5000159149505045,0.0,0.0,0.0,0.0,330,87,86,74,72,82,76,3.8664315,0.3177764,0.38535237,47,184,28.741888,1.5234938386088885,25.502428,0,2,0.03839963,1.3999999999999986,2.1379310344827616,0.9051383399209456,1.8230668414154678,1.351332977225269,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.41143341974366,31.229301210986712]}"
000000000000000005cd_0_0_0_0_0_0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8,0.5454545454545454,0.5555555555555556,0.6363636363636364,0.5526315789473685,0.7804878048780488,0.9736842105263158,0.7560975609756098,0.358974358974359,0.24390243902439024,0.8148148148148148,1.0,0.7105263157894737,0.6097560975609756,0.38285714285714284,0.2056338028169014,0.6028571428571429,0.4394366197183099,0.20797720797720798,0.3436619718309859,0.4857142857142857,0.5746478873239437,0.6214511041009464,0.0,0.3357142857142857,0.37104994903160043,0.7612244897959184,0.780835881753313,0.5229357798165137,0.41896024464831805,0.4051020408163265,0.4964322120285423,0.5152905198776758,0.6262086513994911,1.0,0.40517546969159873,0.8200815494393476,0.8933842239185751,0.8300636942675159,0.510178117048346,0.3858307849133537,0.3786259541984733,0.0,0.5115360101975781,0.6199509819524461,1.0,0.0,1.0,1.0,180,80,80,69,66,75,70,2.309277,0.19971724,0.27526867,36,180,28.741888,-2.8622140743536475,23.069237,0,4,0.07508091,-0.3999999999999986,-1.0344827586206904,-4.403162055335969,-5.2184359982525095,-3.254989559559071,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.38448396122007,31.277271247158698]}"
000000000000000005ce_0_0_0_0_0_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3157894736842105,0.0975609756097561,0.02631578947368421,0.17073170731707318,0.02564102564102564,0.0,0.0,0.0,0.07894736842105263,0.024390243902439025,0.4714285714285714,0.532394366197183,0.8428571428571429,0.8676056338028169,0.6752136752136753,0.27887323943661974,0.38571428571428573,0.49577464788732395,0.0914826498422713,0.0,0.386734693877551,0.5942915392456677,0.9357142857142857,0.9001019367991845,0.8419979612640163,0.46381243628950053,0.42959183673469387,0.5066258919469928,0.4979612640163099,0.7259541984732825,0.0,0.5685926976249557,0.8733435270132518,0.889058524173028,0.9212738853503185,0.6111959287531806,0.3656982670744139,0.4188295165394402,0.0,0.6323773103887826,0.6629213483146067,0.0,0.0,0.0,0.0,90,81,81,71,68,75,72,1.9691364,0.18529487,0.15003848,43,177,28.741888,1.9728049494316693,16.610386,0.19027178926970867,1,0.08212085,-0.20000000000000284,0.10344827586207117,2.1343873517786562,3.785932721712541,4.040256397805081,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.3823280045382,31.28158316052247]}"
000000000000000005d0_0_0_0_0_0_0,0.0,0.2,0.0,0.0,0.25,0.0,0.0,0.25,0.1111111111111111,0.18181818181818182,0.3333333333333333,0.18181818181818182,0.10344827586206896,0.0,0.2,0.0,0.1111111111111111,0.18181818181818182,0.47368421052631576,0.5121951219512195,0.39473684210526316,0.5121951219512195,0.38461538461538464,0.21951219512195122,0.16049382716049382,0.0,0.07894736842105263,0.4146341463414634,0.5942857142857143,0.43380281690140843,0.8285714285714286,0.4169014084507042,0.4074074074074074,0.3267605633802817,0.6285714285714286,0.7633802816901408,0.3753943217665615,0.0,0.6010204081632653,0.2976554536187564,0.5112244897959184,0.3068297655453619,0.28134556574923547,0.24668705402650357,0.7857142857142857,0.7380224260958206,0.36085626911314983,0.3244274809160305,0.5,0.5494505494505495,0.43603465851172274,0.41068702290076337,0.38802547770700635,0.5155216284987277,0.8577981651376146,0.6796437659033079,0.0,0.4710006373486297,0.49661011554254064,0.0,0.0,0.0,0.25,106,82,82,73,70,79,76,2.9628568,0.28566188,0.18247835,48,170,28.741888,1.0553952492078196,27.923502,0.3612085875527974,3,0.048861567,0.0,0.24137931034482563,1.6126482213438749,0.9021406727828776,2.52080804156752,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.40523504428323,31.271072871698273]}"
000000000000000005d2_0_0_0_0_0_0,0.0,0.2,0.0,0.0,0.25,0.0,0.0,0.25,0.1111111111111111,0.18181818181818182,0.3333333333333333,0.18181818181818182,0.10344827586206896,0.0,0.2,0.0,0.1111111111111111,0.18181818181818182,0.47368421052631576,0.5121951219512195,0.39473684210526316,0.5121951219512195,0.38461538461538464,0.21951219512195122,0.16049382716049382,0.0,0.07894736842105263,0.4146341463414634,0.5942857142857143,0.43380281690140843,0.8285714285714286,0.4169014084507042,0.4074074074074074,0.3267605633802817,0.6285714285714286,0.7633802816901408,0.3753943217665615,0.0,0.6010204081632653,0.2976554536187564,0.5112244897959184,0.3068297655453619,0.28134556574923547,0.24668705402650357,0.7857142857142857,0.7380224260958206,0.36085626911314983,0.3244274809160305,0.5,0.5494505494505495,0.43603465851172274,0.41068702290076337,0.38802547770700635,0.5155216284987277,0.8577981651376146,0.6796437659033079,0.0,0.4710006373486297,0.49661011554254064,0.0,0.0,0.0,0.25,293,82,82,73,70,79,76,2.971322,0.21020702,0.20475525,51,194,28.741888,3.433893299395524,26.192463,0.025935236412288787,5,0.048861567,0.7999999999999972,2.3103448275862064,4.33201581027668,4.21363040629096,5.513475452823776,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.40523504428323,31.271072871698273]}"
000000000000000005d3_0_0_0_0_0_0,0.0,0.2,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.1111111111111111,0.09090909090909091,0.0,0.0975609756097561,0.0,0.21951219512195122,0.3076923076923077,0.024390243902439025,0.024691358024691357,0.0,0.02631578947368421,0.17073170731707318,0.5228571428571429,0.14366197183098592,0.25142857142857145,0.4,0.3475783475783476,0.2535211267605634,0.14285714285714285,0.37183098591549296,0.10725552050473186,0.0,0.5979591836734693,0.37716615698267075,0.45408163265306123,0.2415902140672783,0.3037716615698267,0.3598369011213048,0.5785714285714286,0.654434250764526,0.6939347604485219,0.4867684478371501,0.0,0.30414746543778803,0.4367991845056065,0.3653944020356234,0.3304458598726115,0.3697201017811705,0.7237512742099899,0.656234096692112,0.0,0.4458891013384321,0.5078460705987204,1.0,0.0,0.0,0.0,49,85,85,72,71,78,71,6.094312,0.42362702,0.34909907,48,173,28.741888,1.4560533368768276,29.947384,0.1759282240383877,3,0.038751476,0.3999999999999986,1.1724137931034448,0.9446640316205546,2.581476627348188,2.181712232311952,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.41143341974366,31.227414748890062]}"
000000000000000005d4_0_0_0_0_0_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.07894736842105263,0.0975609756097561,0.02631578947368421,0.04878048780487805,0.05128205128205128,0.04878048780487805,0.024691358024691357,0.0,0.05263157894736842,0.07317073170731707,0.5114285714285715,0.2,0.2057142857142857,0.43380281690140843,0.3190883190883191,0.23943661971830985,0.5028571428571429,0.428169014084507,0.05993690851735016,0.0,0.7,0.31906218144750254,0.36428571428571427,0.24770642201834864,0.32823649337410804,0.4169215086646279,0.5795918367346938,0.6156982670744139,0.7084607543323139,0.4821882951653944,0.0,0.3548387096774194,0.40214067278287463,0.35877862595419846,0.31745222929936306,0.3933842239185751,0.7912844036697247,0.6798982188295165,0.0,0.4463989802421925,0.5166629531782156,0.0,0.0,0.0,0.0,311,84,84,72,70,78,71,6.6697984,0.39550212,0.38251877,48,187,28.741888,1.065422817459968,31.62218,0.03282751540613571,3,0.037747987,0.0,0.20689655172413524,0.6877470355731248,2.3918741808650097,2.0405963191375704,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.41358937642555,31.227414748890062]}"
