tree,orchard,crown_area_m2,ht_m,pre_helene_vol,post_helene_vol,damage,rel_ht,rel_dens_1.8ha,HELENE_MSW,predicted_dbh
4789,W,6,3.7,17.969,30.586,0,0.968649781,8,33.08100128,6.01
4790,W,9,5.328,44.513,51.339,0,1.264228331,7,33.08100128,8.02
4791,W,11,5.017,50.099,63.278,0,1.007083047,7,33.08100128,8.33
4792,W,9,4.254,35.927,51.208,0,1.027536232,6,33.08100128,7.22
4793,W,9,5.103,40.392,44.849,0,1.045649105,9,33.08100128,7.86
4794,W,11,3.967,38.282,47.261,0,0.823598616,9,33.08100128,7.43
4795,W,11,4.698,46.259,60.834,0,1.042663252,13,33.08100128,8.07
4796,W,7,4.607,27.722,39.213,0,1.078698163,9,33.08100128,6.92
4797,W,3,3.493,9.542,16.725,0,0.730176058,9,33.08100128,4.79
4798,W,8,4.397,30.675,40.087,0,1.012900253,4,33.08100128,7.07
4799,W,12,4.855,50.487,65.683,0,1.058633697,10,33.08100128,8.43
4800,W,10,4.876,41.471,56.74,0,1.150169542,8,33.08100128,7.96
4801,W,4,2.566,9.216,16.126,0,0.5418265,6,33.08100128,4.63
4802,W,5,5.315,24.607,30.513,0,1.270163699,8,33.08100128,6.59
4803,W,6,3.687,17.711,27.06,0,0.731068943,10,33.08100128,6
4804,W,9,4.715,34.997,45.443,0,1.054573921,7,33.08100128,7.58
4805,W,8,5.585,34.164,41.735,0,1.196586283,9,33.08100128,7.87
4806,W,6,5.36,26.579,34.386,0,1.163643381,9,33.08100128,7.02
4807,W,10,5.105,44.505,58.563,0,1.133107958,13,33.08100128,8.14
4808,W,7,4.445,29.179,35.795,0,0.975443832,10,33.08100128,6.81
4809,W,8,3.171,24.273,30.825,0,0.690152549,11,33.08100128,6.1
4810,W,10,4.849,42.457,55.795,0,1.036406384,9,33.08100128,7.94
4811,W,13,4.131,48.383,64.064,0,0.911149506,12,33.08100128,7.98
4812,W,9,3.714,28.124,42.882,0,0.857934858,12,33.08100128,6.79
4813,W,7,4.21,24.432,30.162,0,1.22615407,6,33.08100128,6.65
4814,W,10,5.363,44.649,53.98,0,1.231929556,9,33.08100128,8.33
4815,W,9,5.12,38.887,48.443,0,1.174918249,12,33.08100128,7.87
4816,W,8,4.642,33.441,43.585,0,1.08548824,12,33.08100128,7.24
4817,W,5,3.171,10.91,24.784,0,0.701407601,11,33.08100128,5.35
4818,W,11,4.461,37.847,47.028,0,1.034434783,12,33.08100128,7.87
4819,W,6,3.881,18.47,31.721,0,0.870784626,10,33.08100128,6.13
4820,W,9,4.013,31.398,38.136,0,0.983785109,7,33.08100128,7.03
4821,W,10,4.217,33.63,48.951,0,0.934929609,12,33.08100128,7.43
4822,W,11,4.605,46.03,56.027,0,1.033311574,11,33.08100128,7.99
4823,W,8,4.158,27.618,38.425,0,0.971545771,9,33.08100128,6.89
4824,W,7,5.151,33.1,43.021,0,1.228388143,10,33.08100128,7.26
4825,W,8,4.022,23.595,30.476,0,1.100109409,7,33.08100128,6.79
4826,W,13,4.903,46.445,79.498,0,1.060662328,12,33.08100128,8.69
4827,W,12,4.008,43.635,60.715,0,0.885354539,12,33.08100128,7.67
4828,W,10,5.129,39.908,54.997,0,1.127934466,12,33.08100128,8.15
4829,W,11,4.638,44.525,60.357,0,0.991519989,12,33.08100128,8.02
4830,W,9,4.498,32.34,47.844,0,1.101248637,11,33.08100128,7.41
4831,W,6,4.466,24.492,27.019,0,0.986505482,11,33.08100128,6.5
4832,W,10,4.512,35.611,53.746,0,1.007330233,12,33.08100128,7.68
4833,W,6,4.947,27.4,34.148,0,1.112647059,13,33.08100128,6.79
4834,W,10,4.34,40.975,48.514,0,1.04003994,12,33.08100128,7.54
4835,W,9,4.139,29.586,50.635,0,0.916628337,13,33.08100128,7.13
4836,W,9,3.864,27.186,40.195,0,0.854401959,13,33.08100128,6.91
4837,W,12,4.331,47.933,72.279,0,0.951417757,13,33.08100128,7.97
4838,W,12,4.706,50.684,64.981,0,1.088243456,10,33.08100128,8.3
4839,W,10,4.988,41.559,57.685,0,1.158204334,12,33.08100128,8.05
4840,W,6,4.484,19.809,32.194,0,1.023210327,14,33.08100128,6.51
4841,W,10,4.591,41.905,54.132,0,1.011456268,12,33.08100128,7.74
4842,W,12,4.907,49.921,68.923,0,1.08685874,13,33.08100128,8.47
4843,W,8,5.434,39.11,48.874,0,1.269653136,11,33.08100128,7.78
4844,W,8,3.638,25.659,0.041,99.84,0.820795462,14,33.08100128,6.49
4845,W,9,4.572,35.482,49.004,0,1.027223366,12,33.08100128,7.47
4846,W,8,4.764,34.038,47.908,0,1.018290635,14,33.08100128,7.33
4847,W,6,4.092,21.982,30.519,0,0.929692664,11,33.08100128,6.27
4848,W,10,4.784,43.478,56.338,0,1.126840184,12,33.08100128,7.89
4849,W,10,4.063,31.158,47.974,0,0.989875748,9,33.08100128,7.3
4850,W,6,3.997,22.893,28.541,0,0.935866326,11,33.08100128,6.2
4851,W,9,4.228,33.311,44.656,0,0.975129733,12,33.08100128,7.2
4852,W,10,5.278,41.073,58.318,0,1.200264621,11,33.08100128,8.27
4853,W,9,4.685,36.045,44.948,0,1.001364638,13,33.08100128,7.55
4854,W,9,4.635,33.797,47.296,0,1.104479875,11,33.08100128,7.52
4855,W,7,4.42,25.224,36.23,0,1.09076551,10,33.08100128,6.79
4856,W,10,3.926,30.176,48.874,0,0.930809657,12,33.08100128,7.19
4857,W,8,4.087,28.149,45.173,0,0.922403004,11,33.08100128,6.84
4858,W,13,4.834,46.85,67.048,0,1.060068347,12,33.08100128,8.63
4859,W,9,4.04,34.445,49.768,0,1.053125489,10,33.08100128,7.05
4860,W,11,4.589,43.452,57.721,0,1.161600608,12,33.08100128,7.98
4861,W,11,4.623,44.748,59.401,0,1.09549763,12,33.08100128,8
4862,W,10,4.394,37.984,51.38,0,0.941690433,13,33.08100128,7.58
4863,W,9,4.307,35.195,44.164,0,1.179057831,12,33.08100128,7.27
4864,W,7,4.135,22.457,30.327,0,1.089260385,13,33.08100128,6.6
4865,W,6,3.845,20.937,27.696,0,1.008168616,13,33.08100128,6.1
4866,W,11,5.263,51.089,60.386,0,1.272849196,11,33.08100128,8.52
4867,W,8,3.321,22.252,45.104,0,0.699803868,13,33.08100128,6.23
4868,W,8,3.648,23.786,35.247,0,0.976859393,12,33.08100128,6.5
4869,W,9,3.437,27.995,37.037,0,0.910101946,14,33.08100128,6.55
4870,W,6,4.281,21.216,31.802,0,1.063008256,12,33.08100128,6.39
4871,W,6,2.861,14.756,24.658,0,0.781053781,11,33.08100128,5.39
4872,W,8,3.223,23.065,32.583,0,0.858128866,13,33.08100128,6.15
4873,W,8,3.628,24.33,33.494,0,0.989302345,13,33.08100128,6.48
4874,W,3,3.332,9.298,11.923,0,0.909926722,12,33.08100128,4.71
4875,W,10,4.37,36.11,52.252,0,1.024418832,12,33.08100128,7.56
4876,W,7,3.546,20.174,38.419,0,0.865568969,11,33.08100128,6.17
4877,W,7,5.507,32.636,41.941,0,1.185715125,11,33.08100128,7.48
4878,W,5,2.303,9.89,23.603,0,0.608097404,9,33.08100128,4.7
4879,W,4,2.72,8.396,16.697,0,0.726706,12,33.08100128,4.74
4880,W,7,4.026,21.562,34.143,0,1.076116457,13,33.08100128,6.52
4881,W,7,4.193,26.372,35.168,0,1.02176915,9,33.08100128,6.64
4882,W,10,3.467,26.779,55.413,0,0.723195661,10,33.08100128,6.78
4883,W,9,4.421,32.784,43.499,0,1.254947283,7,33.08100128,7.35
4884,W,5,3.417,15.522,21.034,0,0.91848105,11,33.08100128,5.51
4885,W,11,4.111,39.103,56.009,0,1.160898623,9,33.08100128,7.56
4886,W,7,4.255,26.729,37.005,0,1.026389425,10,33.08100128,6.68
4887,W,11,4.513,37.008,52.741,0,0.942407284,10,33.08100128,7.91
4888,W,9,4.392,34.532,45.685,0,1.262431733,8,33.08100128,7.33
4889,W,7,3.658,18.83,31.789,0,0.885857281,12,33.08100128,6.26
4890,W,7,4.33,26.071,31.801,0,1.155968201,9,33.08100128,6.73
4891,W,8,4.202,25.407,39.876,0,0.998977724,10,33.08100128,6.93
4892,W,10,4.138,35.995,51.328,0,0.94488614,11,33.08100128,7.37
4893,W,5,4.57,21.499,26.224,0,1.14849771,9,33.08100128,6.2
4894,W,9,4.736,37.324,53.596,0,1.028121034,13,33.08100128,7.59
4895,W,12,5.051,51.432,72.415,0,1.039786657,11,33.08100128,8.59
4896,W,10,4.25,36.771,50.906,0,0.989241194,9,33.08100128,7.46
4897,W,10,4.589,41.374,50.747,0,1.058393089,11,33.08100128,7.74
4898,W,8,4.504,30.468,43.134,0,1.027802077,12,33.08100128,7.15
4899,W,9,5.063,41.418,56.151,0,1.095196034,12,33.08100128,7.83
4900,W,10,4.453,39.845,53.664,0,1.041820202,12,33.08100128,7.63
4901,W,6,3.983,21.686,31.362,0,1.018558433,7,33.08100128,6.2
4902,W,7,5.127,29.84,48.486,0,1.048581722,13,33.08100128,7.25
4903,W,3,2.808,7.739,8.946,0,0.691859928,8,33.08100128,4.44
4904,W,10,4.842,42.108,54.153,0,1.177386018,12,33.08100128,7.94
4905,W,9,4.147,34.506,49.379,0,0.928868552,14,33.08100128,7.14
4906,W,10,4.824,42.972,58.389,0,1.038121003,14,33.08100128,7.92
4907,W,8,4.019,27.475,39.606,0,0.927059134,14,33.08100128,6.79
4908,W,7,3.798,25.202,33.131,0,0.957295117,7,33.08100128,6.36
4909,W,10,4.475,38.677,51.8,0,1.095008231,11,33.08100128,7.65
4910,W,7,4.329,26.461,34.462,0,1.04033324,12,33.08100128,6.73
4911,W,10,4.405,34.379,40.127,0,1.122007132,9,33.08100128,7.59
4912,W,6,4.347,23.084,30.876,0,1.015081048,12,33.08100128,6.43
4913,W,7,3.438,19.499,28.961,0,0.786419188,14,33.08100128,6.09
4914,W,9,4.771,35.756,49.25,0,0.99739487,13,33.08100128,7.62
4915,W,10,4.421,35.714,52.3,0,1.000048472,14,33.08100128,7.6
4916,W,7,3.911,25.46,36.697,0,0.996077832,10,33.08100128,6.44
4917,W,7,4.438,28.74,34.023,0,1.090819712,10,33.08100128,6.81
4918,W,4,3.286,9.85,20.878,0,0.795391281,10,33.08100128,5.09
4919,W,10,4.769,43.467,54.958,0,1.16116802,14,33.08100128,7.88
4920,W,10,4.059,33.053,49.906,0,0.94380259,16,33.08100128,7.3
4921,W,10,4.775,42.39,55.533,0,1.074821051,15,33.08100128,7.88
4922,W,9,3.825,30.653,51.577,0,0.774496519,13,33.08100128,6.88
4923,W,7,4.796,29.059,38.556,0,1.148880105,8,33.08100128,7.04
4924,W,7,4.219,26.99,36.941,0,1.056623105,11,33.08100128,6.66
4925,W,8,3.072,20.97,32.748,0,0.715704755,11,33.08100128,6.02
4926,W,7,3.058,17.101,34.97,0,0.720901824,11,33.08100128,5.78
4927,W,11,4.578,41.25,58.736,0,1.085777532,15,33.08100128,7.97
4928,W,11,4.725,46.467,62.997,0,1.05347815,14,33.08100128,8.09
4929,W,7,4.224,22.861,35.608,0,1.026541913,14,33.08100128,6.66
4930,W,11,4.143,35.304,54.236,0,0.847999622,13,33.08100128,7.59
4931,W,10,4.583,40.136,55.914,0,1.075176602,9,33.08100128,7.73
4932,W,11,4.532,43.444,59.777,0,1.095347432,12,33.08100128,7.93
4933,W,10,4.465,36.824,45.759,0,1.119392911,13,33.08100128,7.64
4934,W,8,4.416,32.728,40.839,0,1.038667796,10,33.08100128,7.08
4935,W,9,3.657,29.907,43.346,0,0.872389828,15,33.08100128,6.74
4936,W,6,4.427,23.276,33.285,0,1.042546511,15,33.08100128,6.48
4937,W,9,4.449,33.592,51.294,0,1.038121628,8,33.08100128,7.38
4938,W,12,4.361,43.35,59.736,0,1.043995212,9,33.08100128,8
4939,W,8,3.427,23.525,34.101,0,0.791792557,13,33.08100128,6.32
4940,W,9,4.918,39.94,51.38,0,1.137548188,15,33.08100128,7.73
4941,W,12,4.796,49.741,69.359,0,1.051457922,14,33.08100128,8.38
4942,W,8,4.647,31.518,43.736,0,1.062608616,10,33.08100128,7.25
4943,W,6,4.218,21.177,36.242,0,0.824760122,14,33.08100128,6.35
4944,W,10,5.339,49.229,56.65,0,1.012900778,12,33.08100128,8.31
4945,W,8,4.232,25.833,39.586,0,1.010240863,10,33.08100128,6.95
4946,W,10,4.554,34.837,56.448,0,1.150603463,13,33.08100128,7.71
4947,W,8,3.996,25.86,48.854,0,0.88852183,14,33.08100128,6.77
4948,W,9,4.243,33.821,43.3,0,1.009979126,13,33.08100128,7.22
4949,W,11,4.282,39.255,61.435,0,1.067187273,12,33.08100128,7.71
4950,W,12,5.112,48.628,67.535,0,1.099692686,14,33.08100128,8.64
4951,W,6,4.703,22.751,29.579,0,1.107891637,8,33.08100128,6.65
4952,W,6,4.113,19.888,31.139,0,0.947199833,11,33.08100128,6.28
4953,W,8,4.336,32.298,42.789,0,1.024429429,10,33.08100128,7.03
4954,W,12,4.967,52.873,71.766,0,0.999554399,14,33.08100128,8.52
4955,W,8,3.489,19.447,44.322,0,0.811656705,13,33.08100128,6.37
4956,W,10,4.885,37.218,51.978,0,1.178727409,10,33.08100128,7.97
4957,W,8,4.534,31.055,37.726,0,1.082000918,13,33.08100128,7.17
4958,W,7,4.114,22.516,34.237,0,1.010581611,13,33.08100128,6.59
4959,W,5,3.904,15.333,28.046,0,0.8634712,14,33.08100128,5.81
4960,W,11,5.388,45.058,61.751,0,1.169348915,13,33.08100128,8.62
4961,W,12,5.557,62.049,76.682,0,1.135846921,13,33.08100128,9.01
4962,W,8,4.554,30.984,44.439,0,1.081838698,10,33.08100128,7.18
4963,W,7,4.163,24.246,35.612,0,1.007014998,9,33.08100128,6.62
4964,W,9,4.25,34.239,51.566,0,1.03112111,11,33.08100128,7.22
4965,W,5,2.088,7.074,24.613,0,0.477534218,13,33.08100128,4.52
4966,W,10,4.559,35.394,52.772,0,1.00684629,14,33.08100128,7.71
4967,W,8,4.058,29.674,42.541,0,0.937074241,12,33.08100128,6.82
4968,W,10,4.301,36.475,51.53,0,0.992052841,11,33.08100128,7.5
4969,W,9,4.216,27.887,59.586,0,0.954475993,12,33.08100128,7.19
4970,W,4,3.405,13.125,20.4,0,0.807254623,14,33.08100128,5.16
4971,W,12,4.434,45.294,68.699,0,1.114700522,8,33.08100128,8.06
4972,W,8,4.127,29.915,40.47,0,0.989315434,14,33.08100128,6.87
4973,W,10,4.859,43.964,53.397,0,1.168028846,14,33.08100128,7.95
4974,W,12,4.495,49.628,65.122,0,1.023828296,13,33.08100128,8.12
4975,W,6,4.714,24.46,34.569,0,1.01478186,15,33.08100128,6.65
4976,W,11,4.294,40.559,58.071,0,0.971273468,13,33.08100128,7.72
4977,W,9,4.406,34.212,51.341,0,1.024242827,14,33.08100128,7.34
4978,W,8,4.775,34.5,49.797,0,1.106052777,13,33.08100128,7.34
4979,W,8,3.934,24.439,40.797,0,0.957138802,12,33.08100128,6.72
4980,W,7,4.191,25.134,37.248,0,0.821948896,14,33.08100128,6.64
4981,W,8,5.032,33.193,46.967,0,1.176350576,11,33.08100128,7.51
4982,W,9,4.237,32.955,47.973,0,1.036549565,10,33.08100128,7.21
4983,W,8,4.723,32.266,45.321,0,1.113424907,15,33.08100128,7.3
4984,W,7,3.677,20.695,29.642,0,0.833292657,13,33.08100128,6.27
4985,W,8,4.581,32.297,50.735,0,1.095980686,11,33.08100128,7.2
4986,W,8,4.395,27.673,40.639,0,0.998372014,12,33.08100128,7.07
4987,W,11,4.785,45.543,60.118,0,1.084832746,11,33.08100128,8.14
4988,W,6,3.558,19.065,25.164,0,0.700224052,13,33.08100128,5.91
4989,W,9,3.937,31.147,45.051,0,0.966688492,9,33.08100128,6.97
4990,W,10,4.272,38.793,50.121,0,1.00413296,12,33.08100128,7.48
4991,W,5,3.078,14.934,26.075,0,0.707748908,15,33.08100128,5.28
4992,W,12,4.837,51.337,69.662,0,1.035014687,11,33.08100128,8.41
4993,W,10,4.705,37.33,53.417,0,1.070647132,13,33.08100128,7.83
4994,W,8,4.343,31.861,44.24,0,0.976106914,13,33.08100128,7.03
4995,W,8,4.326,26.86,42.508,0,0.93762482,14,33.08100128,7.02
4996,W,9,4.347,33.839,49.68,0,1.080634591,11,33.08100128,7.3
4997,W,4,2.778,10.543,17.084,0,0.672512575,9,33.08100128,4.77
4998,W,8,4.927,36.453,49.544,0,0.977108536,14,33.08100128,7.44
4999,W,8,5.239,30.221,42.863,0,1.216305027,13,33.08100128,7.65
5000,W,9,3.813,28.231,45.306,0,0.876753277,13,33.08100128,6.87
5001,W,11,4.356,42.815,62.839,0,0.983612903,14,33.08100128,7.78
5002,W,13,4.981,55.029,78.077,0,1.047669127,11,33.08100128,8.76
5003,W,10,4.698,43.05,51.309,0,0.982592187,13,33.08100128,7.82
5004,W,5,3.924,18.672,26.164,0,0.896333803,12,33.08100128,5.83
5005,W,7,3.671,22.277,36.797,0,0.804989542,13,33.08100128,6.27
5006,W,8,4.387,29.176,41.393,0,1.005558421,12,33.08100128,7.06
5007,W,8,4.14,26.294,43.184,0,0.956646936,13,33.08100128,6.88
5008,W,11,5.316,51.61,65.672,0,1.160815668,13,33.08100128,8.56
5009,W,12,5.452,52.107,77.488,0,1.115384615,13,33.08100128,8.92
5010,W,11,4.915,47.96,77.092,0,1.137731481,10,33.08100128,8.24
5011,W,10,4.585,38.771,55.351,0,1.081437485,11,33.08100128,7.73
5012,W,10,4.65,42.431,58.083,0,1.082654249,14,33.08100128,7.79
5013,W,5,4.743,20.705,27.897,0,1.057390363,14,33.08100128,6.29
5014,W,7,4.642,29.809,40.97,0,0.98916788,12,33.08100128,6.94
5015,W,6,4.41,21.862,37.152,0,0.989420638,13,33.08100128,6.47
5016,W,10,4.056,33.243,51.537,0,0.909654992,12,33.08100128,7.3
5017,W,12,4.649,48.764,66.621,0,1.054454042,12,33.08100128,8.25
5018,W,11,4.761,39.773,65.374,0,0.922550642,13,33.08100128,8.12
5019,W,9,4.564,36.33,50.314,0,1.024989792,11,33.08100128,7.46
5020,W,9,3.638,28.385,45.566,0,0.832176897,15,33.08100128,6.72
5021,W,8,4.454,32.35,45.102,0,1.00388363,13,33.08100128,7.11
5022,W,11,5.558,56.117,69.084,0,1.195875021,14,33.08100128,8.75
5023,W,6,4.493,24.287,31.88,0,1.014990399,14,33.08100128,6.52
5024,W,9,4.414,36.741,49.22,0,1.01260098,14,33.08100128,7.35
5025,W,11,4.873,44.931,61.212,0,0.902936907,12,33.08100128,8.21
5026,W,4,3.28,11.065,22.378,0,0.737797106,12,33.08100128,5.09
5027,W,11,4.413,38.42,60.055,0,0.965909713,12,33.08100128,7.83
5028,W,10,5.554,50.105,59.991,0,1.099517261,13,33.08100128,8.47
5029,W,10,4.467,39.464,53.319,0,1.000821509,12,33.08100128,7.64
5030,W,9,3.717,28.99,49.46,0,0.92980207,8,33.08100128,6.79
5031,W,12,4.302,42.21,65.633,0,0.96672709,15,33.08100128,7.94
5032,W,8,5.111,37.305,49.966,0,1.119167905,14,33.08100128,7.56
5033,W,8,4.354,28.122,39.687,0,0.993140753,14,33.08100128,7.04
5034,W,6,3.888,20.432,31.942,0,0.895439889,8,33.08100128,6.13
5035,W,9,4.58,33.629,45.136,0,1.046099966,12,33.08100128,7.48
5036,W,9,4.196,31.676,44.603,0,0.9625877,12,33.08100128,7.18
5037,W,8,3.526,25.497,42.843,0,0.809697208,14,33.08100128,6.4
5038,W,12,4.953,46.796,68.681,0,1.078868,13,33.08100128,8.51
5039,W,9,4.612,35.291,51.227,0,1.088529374,11,33.08100128,7.5
5040,W,9,3.921,28.385,41.369,0,0.889951688,14,33.08100128,6.96
5041,W,9,5.613,44.989,57.975,0,1.051732361,11,33.08100128,8.21
5042,W,11,4.55,44.769,63.251,0,1.015071142,9,33.08100128,7.94
5043,W,6,4.636,24.722,33.918,0,1.065935621,13,33.08100128,6.61
5044,W,9,4.964,39.389,56.384,0,1.104768264,12,33.08100128,7.76
5045,W,7,4.336,25.188,37.477,0,1.033611442,8,33.08100128,6.74
5046,W,9,4.808,37.393,47.047,0,1.055382953,13,33.08100128,7.64
5047,W,8,4.629,31.483,41.285,0,1.068086988,12,33.08100128,7.24
5048,W,10,5.961,53.145,64.85,0,1.17496013,11,33.08100128,8.75
5049,W,8,4.776,33.175,44.565,0,1.101914969,11,33.08100128,7.34
5050,W,11,4.138,39.44,62.269,0,0.937754948,9,33.08100128,7.59
5051,W,7,4.27,24.368,36.198,0,1.009509299,9,33.08100128,6.69
5052,W,10,4.89,43.904,48.654,0,1.065313058,10,33.08100128,7.97
5053,W,9,4.739,32.597,43.153,0,0.902443205,10,33.08100128,7.59
5054,W,10,5.177,43.625,58.628,0,1.22240991,13,33.08100128,8.19
5055,W,7,3.9,23.086,35.462,0,0.889208482,13,33.08100128,6.43
5056,W,7,4.221,24.519,35.041,0,0.938910459,11,33.08100128,6.66
5057,W,3,2.529,5.474,5.814,0,0.548828125,13,33.08100128,4.27
5058,W,10,4.214,35.743,49.525,0,1.00314567,14,33.08100128,7.43
5059,W,9,4.306,34.613,47.817,0,0.990454284,10,33.08100128,7.27
5060,W,12,4.923,48.621,64.758,0,1.136257975,14,33.08100128,8.49
5061,W,10,4.895,43.812,58.253,0,1.162224728,12,33.08100128,7.98
5062,W,8,4.57,30.591,44.5,0,0.927252579,13,33.08100128,7.19
5063,W,12,6.446,65.93,77.83,0,1.285600319,10,33.08100128,9.68
5064,W,9,4.006,29.275,39.949,0,0.951996198,11,33.08100128,7.03
5065,W,10,4.834,37.378,50.942,0,1.133491219,10,33.08100128,7.93
5066,W,8,3.977,27.667,45.593,0,0.889924851,12,33.08100128,6.76
5067,W,11,5.339,48.528,64.104,0,1.201012279,12,33.08100128,8.58
5068,W,9,4.52,34.98,42.104,0,1.02052994,14,33.08100128,7.43
5069,W,11,4.269,42.373,54.192,0,1.043663211,10,33.08100128,7.7
5070,W,5,3.878,17.653,24.138,0,0.926136945,14,33.08100128,5.8
5071,W,8,3.947,28.431,40.241,0,0.780875443,12,33.08100128,6.73
5072,W,8,4.448,29.877,40.357,0,1.026885218,11,33.08100128,7.11
5073,W,10,5.323,48.107,62.523,0,1.03232271,9,33.08100128,8.3
5074,W,11,4.168,41.416,62.105,0,0.908222896,11,33.08100128,7.61
5075,W,6,3.062,13.17,34.033,0,0.684475243,10,33.08100128,5.55
5076,W,12,4.163,46.489,63.597,0,0.972156856,13,33.08100128,7.82
5077,W,3,2.78,7.238,12.263,0,0.816326531,6,33.08100128,4.42
5078,W,13,4.243,49.14,62.238,0,0.982582086,14,33.08100128,8.09
5079,W,11,4.311,40.826,56.461,0,0.86728809,12,33.08100128,7.74
5080,W,5,3.874,14.046,23.609,0,1.094153593,11,33.08100128,5.8
5081,W,6,3.209,17.073,14.745,13.64,0.786969672,9,33.08100128,5.66
5082,W,11,5.053,46.473,64.544,0,1.124112923,10,33.08100128,8.35
5083,W,10,5.456,45.157,57.69,0,1.101184069,9,33.08100128,8.4
5084,W,7,4.315,25.06,38.696,0,0.913943194,10,33.08100128,6.72
5085,W,5,3.23,14.731,20.519,0,0.916274923,7,33.08100128,5.39
5086,W,10,3.835,34.682,49.581,0,0.87645123,10,33.08100128,7.11
5087,W,13,4.276,48.508,65.703,0,1.021174972,12,33.08100128,8.12
5088,W,6,3.538,18.834,24.574,0,0.970499489,11,33.08100128,5.89
5089,W,8,4.092,28.582,40.744,0,0.991252389,9,33.08100128,6.84
5090,W,10,3.433,31.312,50.388,0,0.783915238,10,33.08100128,6.75
5091,W,10,4.626,39.297,50.475,0,1.053444742,13,33.08100128,7.77
5092,W,4,4.63,16.388,21.403,0,1.035579058,14,33.08100128,5.8
5093,W,7,4.896,30.979,38.84,0,1.072482111,9,33.08100128,7.11
5094,W,11,4.532,42.389,58.817,0,0.955854438,13,33.08100128,7.93
5095,W,7,4.551,28.242,39.538,0,1.057433146,11,33.08100128,6.88
5096,W,9,4.236,34.096,49.418,0,0.854319328,9,33.08100128,7.21
5097,W,11,4.961,44.637,58.174,0,1.112805904,10,33.08100128,8.28
5098,W,9,5.366,39.388,56.625,0,1.208218407,12,33.08100128,8.04
5099,W,5,4.347,19.729,20.153,0,1.219043977,11,33.08100128,6.07
5100,W,9,3.927,31.405,47.381,0,0.899656357,12,33.08100128,6.96
5101,W,10,4.598,39.294,50.037,0,1.033812415,13,33.08100128,7.74
5102,W,7,4.197,25.718,30.208,0,1.078769044,11,33.08100128,6.64
5103,W,10,4.471,39.832,50.847,0,1.073501606,8,33.08100128,7.64
5104,W,11,5.571,49.27,72.636,0,1.194553642,9,33.08100128,8.76
5105,W,7,3.661,21.065,33.824,0,0.84713282,11,33.08100128,6.26
5106,W,10,4.774,40.29,58.075,0,1.033407894,12,33.08100128,7.88
5107,W,11,4.695,44.379,53.619,0,1.049748463,8,33.08100128,8.06
5108,W,11,4.86,42.761,59.957,0,1.12691297,12,33.08100128,8.2
5109,W,12,5.222,53.478,69.799,0,1.187505168,11,33.08100128,8.74
5110,W,7,3.308,19.693,26.18,0,0.923506421,8,33.08100128,5.99
5111,W,11,4.918,45.458,65.898,0,1.135954174,10,33.08100128,8.25
5112,W,7,4.361,27.866,35.271,0,0.995116831,10,33.08100128,6.76
5113,W,6,4.034,20.375,30.882,0,0.89318597,12,33.08100128,6.23
5114,W,4,3.447,12.406,17.781,0,0.932735022,12,33.08100128,5.18
5115,W,10,3.713,29.416,48.737,0,0.835450706,13,33.08100128,7
5116,W,9,4.677,33.791,44.116,0,1.106342156,9,33.08100128,7.55
5117,W,7,4.264,28.132,35.879,0,0.967175399,14,33.08100128,6.69
5118,W,13,4.968,58.728,73.513,0,1.108345418,14,33.08100128,8.75
5119,W,6,4.265,22.17,31.078,0,0.908897176,12,33.08100128,6.38
5120,W,9,4.132,32.177,46.598,0,0.950043894,11,33.08100128,7.13
5121,W,12,3.911,37.642,63.049,0,0.86485092,12,33.08100128,7.58
5122,W,10,5.137,45.138,54.65,0,1.136664454,11,33.08100128,8.16
5123,W,7,3.651,21.347,38.169,0,0.784317938,11,33.08100128,6.25
5124,W,8,3.711,24.35,26.452,0,1.119682188,9,33.08100128,6.55
5125,W,9,4.406,31.626,47.998,0,0.982020802,12,33.08100128,7.34
5126,W,9,4.922,37.71,49.478,0,1.116588077,14,33.08100128,7.73
5127,W,8,3.729,26.139,32.223,0,1.047153254,12,33.08100128,6.56
5128,W,6,4.304,24.388,28.492,0,1.064183133,12,33.08100128,6.4
5129,W,11,4.232,40.967,61.256,0,0.891236028,13,33.08100128,7.67
5130,W,7,3.69,19.861,28.308,0,0.809071119,14,33.08100128,6.28
